case_id,verdict,ipc_section,relevant_laws,case_fact,penalty_months,severity,ververdict,guilty_label,relevant_laws_list,ipc_label,penalty_scaled
2a9b40a9-bd12-4449-b922-5efa2d622f59,Guilty,341,"341,420",victim's statement and forensic report prove that the accused intentionally stole the woman.,20,Low,,1,"['341', '420']",5,0.06666666666666667
380d1e91-f9be-4753-9d3a-533231efa2df,Not Guilty,NONE,,the accused provided a verified alibi; no digital evidence matched them.,0,Low,Not Guilty,0,[],15,0.0
0f5c9c1d-3faf-40ad-8d29-efc1fc3feeed,Guilty,376,"376,307,406","fir and forensic report show the accused abducted the employee during a robbery attempt, resulting in serious injury.",134,High,,1,"['376', '307', '406']",8,0.4466666666666667
8a1c29d5-b2c6-4863-82af-49ce8d311d35,Guilty,341,"341,363","the accused raped the neighbour at the train station after a political rally, causing financial damage. eyewitness statements confirmed the act.",14,Low,,1,"['341', '363']",5,0.04666666666666667
47eff8c9-1e51-4d12-a0c4-c04d15a7439c,Guilty,302,"302,468,307",victim's statement and forensic report prove that the accused intentionally extorted the wife.,221,High,,1,"['302', '468', '307']",1,0.7366666666666667
f2037867-b569-44b9-886c-7c9363dd5b6b,Guilty,307,307,"during a political rally, dna test captured the accused shot the employee at factory.",267,High,,1,['307'],3,0.89
3154fe26-ccda-4d33-bead-e08d03806c93,Guilty,302,302,investigation found dna test and witnesses confirming that the accused hit the neighbour leading to mental trauma.,216,High,,1,['302'],1,0.7200000000000001
d5ba3232-b961-4720-bfd6-268034fc86c8,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
df30dc58-f5b9-4d3c-a173-99e933284fa4,Guilty,341,"341,406,120B",the accused planned and executed to poisoned the customer at train station for personal gain.,22,Low,,1,"['341', '406', '120B']",5,0.07333333333333333
86b5193e-b4fb-476a-8608-54320df679d4,Guilty,498A,"498A,379","the accused harassed the business partner at the temple after a robbery attempt, causing loss of life. cctv footage confirmed the act.",106,Medium,,1,"['498A', '379']",13,0.35333333333333333
64955735-60bc-4b28-a44e-02e3f450b8a4,Not Guilty,NONE,,the accused provided a verified alibi; no cctv footage matched them.,0,Low,Not Guilty,0,[],15,0.0
66fd6694-b7bc-4566-b409-10559fea8363,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
78979846-e772-48dd-b463-403741179403,Guilty,406,"406,354,468","during a business deal, dna test captured the accused poisoned the woman at public park.",40,Medium,,1,"['406', '354', '468']",10,0.13333333333333333
0b66ee08-fc98-48e6-8916-2fac765f05ff,Guilty,468,468,"fir and forensic report show the accused stabbed the customer during a family dispute, resulting in financial damage.",112,Medium,,1,['468'],12,0.37333333333333335
e5b886c8-8b88-49ad-aa4b-397a1157cea7,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
4cea7c1d-8d6c-48a7-9d10-02cfc4c3c89e,Guilty,506,"506,498A,420",the accused planned and executed to cheated the witness at factory for personal gain.,99,Medium,,1,"['506', '498A', '420']",14,0.33
8e7b6101-23bc-4783-9c9d-747bda84b0b7,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
262cc6a9-dcfc-4ad1-a5a0-e8f4fe4e7640,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
01bdbcaf-5800-43ac-bd90-4836a4eb3ea7,Not Guilty,NONE,,witnesses gave contradictory statements and eyewitness statements was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
f623340f-bfa4-4f61-a054-f390ebdef364,Not Guilty,NONE,,witnesses gave contradictory statements and digital evidence was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
c0a48962-de93-40d2-9194-463ba4c4c312,Guilty,468,"468,120B,304B","the accused extorted the bank officer at the restaurant after a political rally, causing death. eyewitness statements confirmed the act.",109,Medium,,1,"['468', '120B', '304B']",12,0.36333333333333334
5e940301-5dfe-4917-b06f-f7a9399b400b,Guilty,506,"506,406","the accused assaulted the neighbour at the office after a quarrel, causing financial damage. dna test confirmed the act.",45,Medium,,1,"['506', '406']",14,0.15000000000000002
03b0dbf8-a4bc-453f-8bb3-385c4955a245,Not Guilty,NONE,,the accused was present nearby but no medical certificate linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
a0067d76-f8c3-4e50-b1cc-73dc79252313,Guilty,498A,498A,"during a family dispute, eyewitness statements captured the accused forged the public servant at market.",36,Medium,,1,['498A'],13,0.12000000000000001
f4f15d6c-d079-495b-af4e-4abef8ea6501,Guilty,307,307,"fir and forensic report show the accused poisoned the woman during a public protest, resulting in mental trauma.",130,High,,1,['307'],3,0.43333333333333335
20badd65-a259-49d8-8b01-c40b85bcd165,Guilty,326,"326,506,420",the accused planned and executed to assaulted the minor at restaurant for personal gain.,60,Medium,,1,"['326', '506', '420']",4,0.2
6bc4f062-1ba7-4c67-8510-fc6279929703,Not Guilty,NONE,,the accused was present nearby but no dna test linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
1f1775d7-189c-4f0b-bd1a-fdc3eacefcf3,Guilty,406,"406,341,302","the accused harassed the public servant at the office after a quarrel, causing death. medical certificate confirmed the act.",80,Medium,,1,"['406', '341', '302']",10,0.26666666666666666
24370f21-8feb-4bdf-8c8b-034ac649efbe,Guilty,326,"326,354,406",investigation found forensic report and witnesses confirming that the accused stabbed the woman leading to mental trauma.,85,Medium,,1,"['326', '354', '406']",4,0.2833333333333333
d5d5b632-772f-4a2e-aee0-e12481ce70f7,Guilty,420,420,victim's statement and digital evidence prove that the accused intentionally shot the business partner.,44,Medium,,1,['420'],11,0.14666666666666667
46e53f15-2bfc-4ad3-8680-e8be7175f272,Guilty,307,307,"fir and forensic report show the accused assaulted the bank officer during a political rally, resulting in public disturbance.",264,High,,1,['307'],3,0.88
aadcfe62-f18e-4616-8ab4-b6cf3992cb41,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
53709f91-622d-4653-a418-c6098d6b7946,Not Guilty,NONE,,police could not recover any weapon or digital evidence supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
a3a096a8-5a56-4efe-9cd2-9bbf77ea1140,Guilty,304B,"304B,326,420",the accused planned and executed to poisoned the business partner at public park for personal gain.,155,High,,1,"['304B', '326', '420']",2,0.5166666666666667
0c9a2c9a-cd3f-49bb-92b1-01f789834300,Guilty,506,"506,406",investigation found cctv footage and witnesses confirming that the accused abducted the public servant leading to mental trauma.,69,Medium,,1,"['506', '406']",14,0.23
27616545-b778-43b9-af7f-4a3d8c82da8b,Guilty,468,"468,304B",the accused planned and executed to abducted the employee at train station for personal gain.,117,Medium,,1,"['468', '304B']",12,0.39
79cf133f-e998-4987-85c2-17dcabc9ad91,Not Guilty,NONE,,police could not recover any weapon or digital evidence supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
d629d095-dd30-4a29-880b-bebcf3b49eae,Guilty,363,"363,341",the accused planned and executed to shot the business partner at school for personal gain.,17,Low,,1,"['363', '341']",7,0.05666666666666667
9fd8aaf7-a912-49dc-b8da-8306322e52e5,Not Guilty,NONE,,the accused was present nearby but no eyewitness statements linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
10055267-a616-4797-9669-920b811096cc,Guilty,468,"468,326","during a robbery attempt, recovered weapon captured the accused abducted the business partner at home.",83,Medium,,1,"['468', '326']",12,0.27666666666666667
e9717c0b-bd72-477e-9a39-88c343097d67,Guilty,498A,"498A,363,379","during a quarrel, digital evidence captured the accused blackmailed the business partner at public park.",95,Medium,,1,"['498A', '363', '379']",13,0.3166666666666667
09332472-ef77-43fb-a8a0-cce5cfe11bad,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
4e23dff6-dd0d-4443-908f-63236977f60d,Not Guilty,NONE,,the accused was present nearby but no medical certificate linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
4ad26849-de21-42cd-ab26-fa659de7f516,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
49fef07d-babe-4c07-bbfb-07f4fc528f93,Not Guilty,NONE,,witnesses gave contradictory statements and eyewitness statements was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
3bcd99ad-192b-4675-9a9d-c7516ff67d48,Guilty,302,"302,506","the accused raped the witness at the temple after a family dispute, causing mental trauma. eyewitness statements confirmed the act.",230,High,,1,"['302', '506']",1,0.7666666666666667
6f546fa0-1c3f-45ab-a1a3-e68e81d078fe,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
ed5f845e-6bbb-4513-929a-24c937eec867,Not Guilty,NONE,,the accused was present nearby but no cctv footage linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
8f65beac-5292-4e0b-bb8a-4a657a17f8bd,Guilty,304B,"304B,307,506",victim's statement and forensic report prove that the accused intentionally assaulted the victim.,200,High,,1,"['304B', '307', '506']",2,0.6666666666666667
7c1aef82-8810-4016-8201-bc7b66d8dff5,Guilty,304B,"304B,341,498A","fir and forensic report show the accused raped the victim during a family dispute, resulting in death.",180,High,,1,"['304B', '341', '498A']",2,0.6000000000000001
c5e2d30e-e169-4de1-ab49-188a2b612bcc,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
75e62962-8e86-4fb9-8b09-7afe96d621ca,Guilty,406,"406,302","fir and forensic report show the accused forged the business partner during a political rally, resulting in mental trauma.",91,Medium,,1,"['406', '302']",10,0.30333333333333334
6bff59aa-82f5-49cc-8f22-3584a3f72d5f,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
89144e9f-3268-4585-b4ec-622e3361dd1c,Not Guilty,NONE,,police could not recover any weapon or dna test supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
324b7f05-d19d-4682-83c6-f6f61f2a7453,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
83a10bc6-3090-4868-8bc5-d140a8f6a687,Not Guilty,NONE,,police could not recover any weapon or recovered weapon supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
4751ffa4-bea6-4a59-96d9-ca2b2c1467e8,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
f0e74432-cafb-48e0-847c-856f1edc94d7,Not Guilty,NONE,,police could not recover any weapon or digital evidence supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
667e5a40-11f2-4242-9cd6-8f4c48f6b571,Guilty,307,307,"during a business deal, forensic report captured the accused burned the neighbour at office.",197,High,,1,['307'],3,0.6566666666666667
b38fa847-42f6-451b-86b5-fea50c22e147,Guilty,498A,498A,"the accused extorted the woman at the home after a robbery attempt, causing financial damage. eyewitness statements confirmed the act.",57,Medium,,1,['498A'],13,0.19
9d86f36d-8ccd-4933-bd83-823fd6011e8d,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
d29a4af3-f8ef-45fc-8c2c-e74baa49257c,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
2642a28c-62f2-4ee8-b7a1-61ac6a17a0f8,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
e3bb70e8-e3d7-4d53-ba97-dfd17c8ec939,Not Guilty,NONE,,witnesses gave contradictory statements and medical certificate was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
ca1cf982-cf4d-4bd0-9e38-55d84cec934c,Guilty,304B,"304B,354,468","fir and forensic report show the accused forged the woman during a business deal, resulting in serious injury.",149,High,,1,"['304B', '354', '468']",2,0.4966666666666667
dda7997c-5c46-4712-bd5d-a6b28908cee7,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
dd4d000b-53fe-4c5d-81a9-77c422b22008,Guilty,406,406,investigation found recovered weapon and witnesses confirming that the accused burned the minor leading to mental trauma.,84,Medium,,1,['406'],10,0.28
6eadd078-e5f9-4fcc-870f-b4833a5c12a2,Guilty,406,406,investigation found dna test and witnesses confirming that the accused raped the neighbour leading to property loss.,73,Medium,,1,['406'],10,0.24333333333333335
820b9d9d-bd62-4563-a296-ad92ffd0f841,Guilty,302,"302,354","during a robbery attempt, forensic report captured the accused abducted the bank officer at restaurant.",136,High,,1,"['302', '354']",1,0.45333333333333337
ca8477d5-4e5e-410e-a751-23544fbadf1f,Not Guilty,NONE,,witnesses gave contradictory statements and recovered weapon was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
ceab0130-9e23-4965-888c-fd3be79c55cd,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
95157f64-1fbf-48bc-bc9a-f4f17805872b,Not Guilty,NONE,,the accused provided a verified alibi; no bank transaction logs matched them.,0,Low,Not Guilty,0,[],15,0.0
64791c27-ec46-43a7-939c-ea27595ae3ee,Not Guilty,NONE,,police could not recover any weapon or medical certificate supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
1573176d-a2f2-476e-8b92-175b1d835983,Not Guilty,NONE,,police could not recover any weapon or medical certificate supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
82917ea2-31f8-4645-9a18-5d9e6ebc9a5c,Not Guilty,NONE,,witnesses gave contradictory statements and eyewitness statements was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
13e38225-3978-4e7e-9d00-c9c732917a40,Guilty,379,"379,363,302",investigation found digital evidence and witnesses confirming that the accused burned the victim leading to death.,11,Low,,1,"['379', '363', '302']",9,0.03666666666666667
e9e52aab-ecc5-4083-a9b8-a674f0200a83,Guilty,354,"354,376,506","during a public protest, bank transaction logs captured the accused poisoned the woman at office.",36,Low,,1,"['354', '376', '506']",6,0.12000000000000001
1682a007-e38e-4037-a316-398c7ba6815c,Not Guilty,NONE,,police could not recover any weapon or recovered weapon supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
c71550c9-5e23-4240-bc8c-da2b5a409b10,Guilty,506,506,investigation found forensic report and witnesses confirming that the accused burned the employee leading to loss of life.,119,Medium,,1,['506'],14,0.39666666666666667
84706cfc-6c9b-4fc6-b7d4-0715f3b31364,Guilty,420,"420,307",victim's statement and eyewitness statements prove that the accused intentionally trespassed the woman.,73,Medium,,1,"['420', '307']",11,0.24333333333333335
d0f0147b-052f-4e6d-ba87-a7af14137831,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
b5622bc5-2708-4888-ae42-d975ab0bba21,Not Guilty,NONE,,police could not recover any weapon or eyewitness statements supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
8657917d-ee20-48f0-a739-5781d3bde94f,Not Guilty,NONE,,police could not recover any weapon or forensic report supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
7543c475-db97-4f8a-b7a8-d354f0f7aa0b,Guilty,379,379,"the accused assaulted the bank officer at the restaurant after a family dispute, causing death. eyewitness statements confirmed the act.",28,Low,,1,['379'],9,0.09333333333333334
33b6a0f7-b570-4066-9416-a682b9e98904,Guilty,379,"379,354,120B",victim's statement and recovered weapon prove that the accused intentionally strangled the employee.,24,Low,,1,"['379', '354', '120B']",9,0.08
d2c27652-5041-48e5-8436-f0915814d2fb,Guilty,468,"468,406,304B",investigation found forensic report and witnesses confirming that the accused extorted the witness leading to financial damage.,62,Medium,,1,"['468', '406', '304B']",12,0.2066666666666667
825a2c2f-b694-4425-ab03-4b09ed41ab7c,Not Guilty,NONE,,the accused provided a verified alibi; no forensic report matched them.,0,Low,Not Guilty,0,[],15,0.0
5318e818-914a-4dd7-b866-d2618184f983,Guilty,341,"341,302,468",victim's statement and eyewitness statements prove that the accused intentionally stabbed the woman.,12,Low,,1,"['341', '302', '468']",5,0.04
41cdf640-fdc7-4a99-a591-ca3bb69e7e4e,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
e898e0a7-3a0d-4552-bafb-eb96e3687f73,Guilty,420,420,victim's statement and digital evidence prove that the accused intentionally blackmailed the neighbour.,52,Medium,,1,['420'],11,0.17333333333333334
fda20a1f-4763-415c-b09e-fafde822ff23,Guilty,354,"354,498A",investigation found cctv footage and witnesses confirming that the accused raped the business partner leading to public disturbance.,9,Low,,1,"['354', '498A']",6,0.030000000000000002
68191f81-b583-4713-86e6-c3144bcc083f,Guilty,326,326,the accused planned and executed to harassed the customer at school for personal gain.,61,Medium,,1,['326'],4,0.20333333333333334
be3c5d23-b861-4cdb-96bd-14e4b717e1e6,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
e128afb1-eb83-4ded-b960-2b3b8c4948ac,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
20146653-28e3-43b7-a0b8-13774d98d5ec,Guilty,379,379,investigation found recovered weapon and witnesses confirming that the accused blackmailed the witness leading to loss of life.,6,Low,,1,['379'],9,0.02
b0ebd4de-3b78-412d-9f13-53f0c043bef3,Not Guilty,NONE,,the accused provided a verified alibi; no recovered weapon matched them.,0,Low,Not Guilty,0,[],15,0.0
5c407264-9678-43d8-8e3a-631d941ea423,Not Guilty,NONE,,police could not recover any weapon or dna test supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
9020db85-4fcf-4ade-b03c-2437d8518742,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
a78c52dc-a87f-42f0-9598-44fd2308931d,Guilty,307,"307,420",investigation found digital evidence and witnesses confirming that the accused stole the woman leading to serious injury.,246,High,,1,"['307', '420']",3,0.8200000000000001
6c16f913-c4bc-45c5-8e31-6178c0e902db,Guilty,406,"406,354","fir and forensic report show the accused blackmailed the victim during a public protest, resulting in mental trauma.",76,Medium,,1,"['406', '354']",10,0.25333333333333335
a71c1ca6-9fa4-48c4-87ea-25a23ab4e941,Guilty,363,363,"fir and forensic report show the accused blackmailed the business partner during a family dispute, resulting in public disturbance.",25,Low,,1,['363'],7,0.08333333333333334
2c44252f-834d-421a-9f04-5c1b1f60b24d,Not Guilty,NONE,,police could not recover any weapon or cctv footage supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
90fe7784-b462-4359-a71a-b24aed71e915,Guilty,420,420,"during a public protest, eyewitness statements captured the accused forged the victim at roadside.",98,Medium,,1,['420'],11,0.32666666666666666
a2e4e981-1f19-43f2-a9d1-07b2b826f973,Guilty,506,506,"fir and forensic report show the accused cheated the employee during a public protest, resulting in death.",60,Medium,,1,['506'],14,0.2
86603bfa-5453-4fa0-9d2f-223a5d0851bf,Not Guilty,NONE,,witnesses gave contradictory statements and cctv footage was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
82b9130d-f159-4af9-9de2-7c3902271de8,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
8e51e582-b04e-4b96-a19b-ffec29706067,Not Guilty,NONE,,witnesses gave contradictory statements and bank transaction logs was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
515ef041-da85-4501-9a6a-302e6417d365,Not Guilty,NONE,,the accused was present nearby but no digital evidence linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
e44ac07e-a8d4-47b2-834a-4820d9690d5d,Not Guilty,NONE,,the accused provided a verified alibi; no dna test matched them.,0,Low,Not Guilty,0,[],15,0.0
00000da1-05fd-4d00-86a4-bc1f3eaf6dbc,Guilty,406,"406,354",the accused planned and executed to abducted the neighbour at restaurant for personal gain.,100,Medium,,1,"['406', '354']",10,0.33333333333333337
af0b0905-3ac0-4f94-a607-1344af4f5826,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
e5046ecc-ce60-4365-ac5c-b41589560026,Guilty,363,363,the accused planned and executed to threatened the business partner at hotel for personal gain.,20,Low,,1,['363'],7,0.06666666666666667
4f63a991-461a-447b-80fe-887fb489bcd3,Guilty,341,"341,354",the accused planned and executed to harassed the business partner at market for personal gain.,32,Low,,1,"['341', '354']",5,0.10666666666666667
3757e937-4868-433e-b23c-0367ba793e9b,Not Guilty,NONE,,witnesses gave contradictory statements and dna test was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
18b99ebe-fd8d-4256-a08c-68c8c3eb2121,Guilty,326,"326,363","during a public protest, eyewitness statements captured the accused threatened the public servant at public park.",99,Medium,,1,"['326', '363']",4,0.33
edc79811-1222-481a-bc27-cc2f5ee1403b,Guilty,120B,"120B,406","fir and forensic report show the accused harassed the bank officer during a domestic argument, resulting in public disturbance.",20,Low,,1,"['120B', '406']",0,0.06666666666666667
bcb8e661-02d3-45d7-a24f-e2aa49b823a0,Guilty,376,"376,420","the accused poisoned the wife at the bus stop after a business deal, causing public disturbance. eyewitness statements confirmed the act.",251,High,,1,"['376', '420']",8,0.8366666666666667
fa5aba3b-1d1a-4bcc-8012-2ec2113d3f0a,Not Guilty,NONE,,the accused was present nearby but no recovered weapon linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
d2dc574b-b4b9-49ba-a85f-97a8024c9b0b,Guilty,307,"307,406,363",victim's statement and recovered weapon prove that the accused intentionally assaulted the police officer.,218,High,,1,"['307', '406', '363']",3,0.7266666666666667
cafbe9d9-71f6-4920-9b39-b7dea10e8a1d,Not Guilty,NONE,,the accused was present nearby but no medical certificate linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
888ed514-b097-4628-bddd-113b4435723d,Guilty,379,"379,341,354","fir and forensic report show the accused cheated the police officer during a public protest, resulting in loss of life.",10,Low,,1,"['379', '341', '354']",9,0.03333333333333333
558f2b7b-58b3-4616-9ebb-b6210672b474,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
fd50d0f9-701e-4f89-86e0-41a1767c12a2,Guilty,379,"379,307",the accused planned and executed to shot the witness at roadside for personal gain.,22,Low,,1,"['379', '307']",9,0.07333333333333333
644d3dba-4e67-4c46-9436-b2a23a7bc432,Guilty,506,506,investigation found digital evidence and witnesses confirming that the accused abducted the wife leading to property loss.,101,Medium,,1,['506'],14,0.33666666666666667
148c3529-f031-4bc6-86c4-2d69fac33898,Guilty,326,326,"the accused trespassed the minor at the train station after a business deal, causing loss of life. forensic report confirmed the act.",99,Medium,,1,['326'],4,0.33
07e6c0ca-b4ff-4be8-a975-7daa3f13b97c,Guilty,341,"341,363",investigation found recovered weapon and witnesses confirming that the accused trespassed the victim leading to serious injury.,7,Low,,1,"['341', '363']",5,0.023333333333333334
c8fbc8e2-5d2e-481c-b6be-fddd4e04139e,Guilty,468,468,investigation found bank transaction logs and witnesses confirming that the accused strangled the woman leading to mental trauma.,58,Medium,,1,['468'],12,0.19333333333333336
8bcd867c-afb1-405d-81ba-e44fae0ff568,Guilty,341,341,"the accused stole the business partner at the factory after a family dispute, causing property loss. digital evidence confirmed the act.",31,Low,,1,['341'],5,0.10333333333333335
36cac921-0bbd-47df-bfc5-51d284a82607,Guilty,498A,"498A,302,354","fir and forensic report show the accused stole the customer during a robbery attempt, resulting in property loss.",108,Medium,,1,"['498A', '302', '354']",13,0.36000000000000004
bd75d951-7db5-42aa-b5b5-810c6fb10766,Guilty,468,"468,120B",investigation found cctv footage and witnesses confirming that the accused cheated the wife leading to serious injury.,57,Medium,,1,"['468', '120B']",12,0.19
8fc71b1b-af65-488c-9906-48a9dc9a1e1d,Guilty,498A,498A,"during a public protest, cctv footage captured the accused raped the victim at office.",71,Medium,,1,['498A'],13,0.2366666666666667
d8d93367-298c-49ba-b9ed-71a9b1f0b63f,Not Guilty,NONE,,witnesses gave contradictory statements and cctv footage was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
71ca0535-1803-40f6-a4d9-c79f0cc20272,Guilty,354,"354,326",the accused planned and executed to strangled the bank officer at home for personal gain.,17,Low,,1,"['354', '326']",6,0.05666666666666667
ff9fc11b-3187-404f-8562-4994c302d2e5,Guilty,304B,304B,the accused planned and executed to burned the wife at roadside for personal gain.,196,High,,1,['304B'],2,0.6533333333333333
3b88a847-fae7-4035-9d59-b42636fc3359,Guilty,120B,"120B,468,406","during a robbery attempt, forensic report captured the accused stabbed the witness at hotel.",36,Low,,1,"['120B', '468', '406']",0,0.12000000000000001
71ebe59b-619a-498a-8a8d-1824c534ca9a,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
40d917b2-ed8e-4b90-9d06-805a0c5b891d,Not Guilty,NONE,,the accused provided a verified alibi; no bank transaction logs matched them.,0,Low,Not Guilty,0,[],15,0.0
7eb833e9-4da2-4a01-a96d-7d408f4fda03,Guilty,120B,"120B,307",the accused planned and executed to cheated the victim at factory for personal gain.,21,Low,,1,"['120B', '307']",0,0.07
afcfb65f-4f5c-4373-8a1b-5228e61fb88d,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
23693e47-bfd4-4e0c-a0d7-e4457505d39c,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
4563bdb5-792e-487f-b355-2b85856c4314,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
c143ef44-16bd-4a86-b407-e87995af021e,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
09ca2c7d-7961-4366-94b3-9d2ba795f04b,Not Guilty,NONE,,the accused was present nearby but no recovered weapon linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
000be421-2aa1-4309-82d9-234bcdbe5a47,Guilty,376,376,investigation found cctv footage and witnesses confirming that the accused poisoned the bank officer leading to property loss.,296,High,,1,['376'],8,0.9866666666666667
ccc4d1af-eade-49ed-a104-4513edb58bf7,Guilty,302,"302,379,354","during a robbery attempt, bank transaction logs captured the accused raped the witness at train station.",169,High,,1,"['302', '379', '354']",1,0.5633333333333334
8b4d82aa-a22c-4fb3-9172-f66d3ea45605,Guilty,120B,"120B,341","during a political rally, recovered weapon captured the accused poisoned the police officer at hotel.",23,Low,,1,"['120B', '341']",0,0.07666666666666667
1017248c-4926-4b3c-a4b2-863dfaad2792,Guilty,120B,120B,"fir and forensic report show the accused poisoned the victim during a robbery attempt, resulting in loss of life.",12,Low,,1,['120B'],0,0.04
e1de6922-983c-45eb-86af-78f404026bbe,Not Guilty,NONE,,the accused was present nearby but no dna test linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
3faf9b50-ed95-4723-84be-1e6799190e1a,Not Guilty,NONE,,witnesses gave contradictory statements and dna test was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
c351d497-1364-4280-8a5d-4da7e90315c6,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
b2d010ab-1b61-4d1e-a1a5-e12507e15bbc,Guilty,307,307,investigation found bank transaction logs and witnesses confirming that the accused harassed the wife leading to property loss.,164,High,,1,['307'],3,0.5466666666666667
ec5659b4-56a3-43fb-bead-6081b4543818,Not Guilty,NONE,,witnesses gave contradictory statements and dna test was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
